"file","issueId","status","reason","rule","category","title","author","date","preview","firstLines"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202203\2203-5體證道德經.docx","202203","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202203\2203-2疑義相與析.docx","202203","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202203\2203-00目錄.docx","202203","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202203\2203-6圖靈集_2203.docx","202203","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-10股海人生.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-11導引采風錄.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-06導引香道.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-06五感香道.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-9心田集.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-08體證道德經.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-02疑義相與析.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-00目錄.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-01編輯小語.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-05練功筆記.docx","202204","normalized",,"series-heading","練功筆記","之二- 我已到達尋寶圖上的目的地","葉美錦","2022.04.10","六年前那場感動我的東醫氣機導引展演，開啟了我生命下半場更深遠的身心靈之旅。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-04練功筆記.docx","202204","normalized",,"series-heading","練功筆記","之一- 信以為真的人生情節","陳盈靜","2022.04.10","這是一個我工作場域的實際案例…..",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202204\2204-03疑義相與析.docx","202204","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-4練功筆記  .docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-2群組討論.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-7圖靈集.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-1編輯小語.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-5識香.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-8觀行錄.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-3五晚.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-9貨、幣之戰.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-00目錄.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-10陳哲甯.docx","202205","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202205\2205-4-1練功筆記.docx","202205","normalized",,"series-heading","練功筆記","之二- 生命的雙螺旋","余安邦","2022.05.10","從懷素到弘一，自鋒芒畢露至內在規矩，究竟乃屬一己身體心性之煉養，或可稱之為小道，是宋儒所強調的獨善一己之身，是生命的單螺旋。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-8法於陰陽 和於術數.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-00目錄.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-9導引采風錄.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-6心田集.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-2疑義相與析.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-5體證道德經.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-4練功筆記.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-1編輯小語.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-7觀行錄.docx","202206","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202206\2206-3疑義相與析.docx","202206","normalized",,"series-heading","如是我聞/疑義相與析","之二- 煉什麼？化什麼？","莊朝傑","2022.06.10","作者聲明：本文觀念不一定正確，請斟酌參考。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-00目錄.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-03二早班覺境，不困於境.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-1編輯小語.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-05四午班搞定自己.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-04二晚班練掉你的死樣子.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-02一晚班要無為，先無所不為.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-08六早班沒有最高，只有更高.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-10日早班無常才是常.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-09台中班扮演自己，不是扮演任何角色.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-11練功筆記.docx","202207","normalized",,"series-heading","練功筆記","之一- 天地玄黃 四氣練養","洪淑敏","2022.07.10","東醫氣機導引透過練功養氣進行自我管理，也就是透過地水火風的管理，修練身、心、靈。地是指骨骼和肌肉，水是指血液和水濕，這是身體的範疇；風是指呼吸，屬心；火是指精神意識，屬靈。練功最後可熬煉出一種來自靈氣的氣勢。人有天地玄黃四氣的變化，天能叫靈氣，心地之氣叫心氣，玄炁叫玄真之炁，黃道之氣叫元真之炁。四氣如何練養？道家養生進程百日築基、練精化氣、練氣化神、練神還虛、練虛合道、道法自然以練養四氣。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-12練功筆記.docx","202207","normalized",,"series-heading","練功筆記","之二- 初夏再訪雪山坑","劉如璧","2022.07.10","六月十日，雨。再訪雪山坑會舘，一行三人中午前抵達。幸運的是，天空看似即將放晴。據說這一個禮拜都會下雨。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-13導引香道.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-14體證道德經.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-15圖靈集.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-16股海人生.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-17導引采風錄.docx","202207","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-07五晚班最大的障礙是自己.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202207\2207-06四晚班心若無事境自遷.docx","202207","error","empty-document",,,,,,,
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-5體證道德經.docx","202208","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-6心田集.docx","202208","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-3雪山坑瑞鈴.docx","202208","normalized",,"series-heading","練功筆記","之二- 自由自在的共生模式","蕭瑞玲","2022.08.10","氣機導引各種子班早在一年前就分成幾番人馬上下雪山坑，聽師兄姐帶回的印象似是，大雪山腳下一塊處女地，非常熱，建物裝修還待完成，庭院草坪還在培養，所植樹木也正在扎根中，周邊活動範圍有環山步道，蓊鬱山林，清澈溪流，原始生態生機無限 …等 ，退休後幸上天佑我夢想成真，於今年7月22日追隨碧珠師姐率領，終於踏上這塊神聖之地！",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-00目錄.docx","202208","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-7股海人生.docx","202208","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-2雪山坑(陳盈靜).docx","202208","normalized",,"series-heading","練功筆記","之一- 山林溪流間的無極體驗","陳盈靜","2022.08.10","滴滴！滴滴….早晨六點上班的鬧鐘聲響起，其實在響起之前，我已經醒來賴在床上，在床上感覺自己的身體是鬆的、心情也是鬆的，精神蠻飽滿的，似乎跟平時起床的感覺不太一樣，回想自己昨天傍晚才結束三天兩夜雪山坑的旅程，那一點一滴的畫面與感覺還縈繞著….。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-1編輯小語.docx","202208","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202208\2208-4土沉與碳化.docx","202208","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-8誠則明 明則誠.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-1編輯小語.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-7圖靈集.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-5導引香道.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-6體證道德經.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-9導引采風錄.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-2夙君.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-3練功筆記劉惠瑛.docx","202211","normalized",,"series-heading","練功筆記","之二- 覺醒之路","劉惠瑛","2022.11.10","我很喜歡上張老師的課，每個禮拜二都期待來被張老師狠狠敲一下，整個人好像又充滿能量可以継續螻蟻人生。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-0目錄.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202211\2211-4嫻言絮語.docx","202211","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-2雪山坑冬季五感.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-6導引香道.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-9逍遙遊.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-0目錄.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-10導引采風錄.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-3歲末專題之二.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-5練功筆記世紘.docx","202212","normalized",,"series-heading","練功筆記","之二- 在生活中「損」，生命中「益","林世紘","2022.12.10","回顧8年前的我，那時在銀行上班，某日中午外出吃飯，用餐間與鄰座閒聊，得知中正紀念堂有「氣機導引終身學習班」，我在想：好不容易才自學校畢業，怎麼會有無法畢業的課程呢？頗為好奇，於是去電詢問，因為只有白天的課程，而當時還在上班，所以沒有報名。爾後因為生涯規劃在那年底提前退休，於是便報名了中正紀念堂的氣機導引終身學習班初階課程。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-7體證道德經.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-4練功筆記夙君.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-8心田集.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\2212-1編輯小語.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202212\20221111_觀行錄_川流初心ocx.docx","202212","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-2-6五晚班.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-4芮瑩.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-7高袖桐.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-6圖靈集.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-6靜慧.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-2-4四午一分鐘.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-5體證道德經.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-9暐婷.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-2-1一晚錄音側記.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-2慧敏.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-1惠如.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-2-3二晚.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-4練功筆記.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-8秋玲.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-3媛媛.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-5琦瑛.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-2-2二早班.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-00目錄.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\2301-3-11張尊堡.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\Pic\2301-3-10游夙君.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\Pic\2301-00目錄.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202301\Pic\2301-1編輯小語.docx","202301","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-2-1陳盈靜.docx","202302","normalized",,"series-heading","專欄文章/新春團拜","之一- 看見典範","陳盈靜","2023.02.10","2023年新春大年初五，跟著同學們一起到老師家拜年，這是我第一次參與這個「新春盛會」！來到東醫這個大家族，無論是入門班及種子班的學習，讓我先見識、經驗到了「身體」、「體覺」上的極致；四年前參與了一場香席體驗，當場被那股沉香的氣息給「震攝」住，那股氣味深深地烙印在我腦海中纏繞盤旋、實屬難忘啊！這是場「嗅覺」上的極致體驗；而初五這天的拜年，我們先在八德會館燃起長長的手工土沉線香，這場盛會對我來說像是進入大觀園，是一場「大自然」極致的盛宴。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-00目錄.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-5心田集.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-2-5楊清雲.docx","202302","normalized",,"series-heading","專欄文章/新春團拜","之五- 回家的感覺真好","楊清雲","2023.02.10","到老師家拜年是每年春節很期待的事，連著幾天的低溫，年初五意外的回暖，在暖和的冬陽下步行到八德會館，映入眼簾的是「玉兔迎春歲月慶、天地無私物自豐」的對聯和暐婷燦爛的笑容；屋內已有多位先到的同學，才停課幾天，在此相遇卻有一種久別重逢的喜悅；注意力很快就被館內不同於平常的陳列物所吸引，忽然瞥見一位戴著紳士帽，穿著中式背心，外加牛仔褲的男士，這不同風格的衣物組合竟也十分協調而帥氣，仔細一瞧正是張老師。老師為大家介紹鎮館之寶芽莊沉香，平常都隔著玻璃欣賞，能有機緣近距離接觸、細聞，在場的人當然也不會放過和老師及沉香留影的機會。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-3練功筆記.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-2-3洪淑敏.docx","202302","normalized",,"series-heading","專欄文章/新春團拜","之三- 雋永的年味印記","洪淑敏","2023.02.10","年初五走春，先到八德館，鎮館之寶—芽莊蟲漏映入眼簾，平日隔著玻璃櫃觀賞，今天容我將它捧在手中凝神端詳。外型像皇冠，又像山巒，每一道紋理，寫著生命的滄桑史。旁邊放著小塊芽莊殼，拿起打火機燒，一縷輕煙帶著一股清甜氣韻，化做祝福滲入體內，也瀰漫在時空中。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-2-6羅星如.docx","202302","normalized",,"series-heading","專欄文章/新春團拜","之六- 吃了很多好東西","羅星如","2023.02.10","被賣掉之後的拜年，因為不太知道被賣到什麼程度，總之先叫一聲媽比較實在，不會錯的。桌上擺了很多食物，廚房晃一圈之後我決定開始攻略桌上的食物，默默吃也絕對不會錯的，以下是心得感想：牛肉乾真是霹靂好吃，超級讚嘆；巧克力堅果薄餅也很唰口，吃到李明問我要不要帶一包回家（謝謝！）；腰果很鹹很好吃，我後來吃超多腰果；長大之後才覺得烏魚子真的要配蘋果才會好吃！再次複誦烏魚子有兩種，一種是養殖的、一種是野生的；高粱沉香酒太辣了，我是酒量廢物……QQ但沉香茶好好喝，是在外面亂晃亂走也無法嘗到的味道。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-8洪明美.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-2-2建珍.docx","202302","normalized",,"series-heading","專欄文章/新春團拜","之二- 井底蛙看世界","闕建珍","2023.02.10","如果不是老師，從不知人可以這樣活著，真實去感受生活中每個極致且在獨一無二的世界裡，老師常說你有什麼本事，拿的出來才是真的，不要空談。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-7逍遙遊.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-2-4林芬蓉.docx","202302","normalized",,"series-heading","專欄文章/新春團拜","之四- 開眼界，長知識","林芬蓉","2023.02.10","年初五，步出小巨蛋捷運站的腳步輕盈，心是雀躍的。八德會館的五感人間品香活動猜想已近尾聲，決定直接去老師家。和傅校長在樓下閒聊等候時赫然發現，一直以為年高德劭的校長只大我一兩歲而已，她的白髮其實是保護色。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-4體證道德經.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-2-7傅金匙.docx","202302","normalized",,"series-heading","專欄文章/新春團拜","之七- 賺了一百萬","傅金匙","2023.02.10","農曆春節期間，學香的同學們會到張老師家拜年走春，每一年都是我很期待的日子。",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-6觀行錄.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202302\2302-1編輯小語.docx","202302","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-3練功筆記之一.docx","202303","normalized",,"series-heading","練功筆記","之一- 樂假苦真的「選擇","一晚班","2023.03.10","（A）",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-5體證道德經.docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-00目錄.docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-7槁木死灰與無限性.docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-8導引采風錄莫仁維 .docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-4練功筆記之二.docx","202303","normalized",,"series-heading","練功筆記","之二- 動作到最後都昇華到精神境界","陳宛雀","2023.03.10","老師要我們在自主練習時討論無極心法，藉此機會想想無極到底是什麼？我要怎麼樣將心法用到自己的身體上？週二早班同學共同參與討論與分享心得，俾使對無極的概念有更深入的了解，茲將討論內容略述如下：",
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-2如是我聞：無極心法紀要(修改版).docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-6圖靈集.docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-1編輯小語.docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202303\2303-7觀行錄.docx","202303","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
"G:\我的雲端硬碟\氣機導引\電子報新版網頁\各期電子報\202304（妙觀品藏香）\2304-00目錄.docx","202304","review","unsupported-legacy-structure",,,,,,,"System.Object[]"
